herb,symptom,indication
302,128,1
570,97,0
443,124,0
474,71,0
779,99,1
15,31,1
672,162,1
562,67,1
99,33,1
68,89,0
771,135,0
753,151,0
45,114,0
265,78,0
521,165,0
629,33,1
769,172,1
307,99,1
630,19,0
721,115,1
373,45,1
427,50,0
291,105,0
348,63,1
207,38,0
222,60,1
122,51,1
315,0,0
754,45,1
636,99,1
446,99,1
524,162,0
597,87,0
384,36,0
585,99,1
349,173,0
633,48,0
484,64,0
432,105,0
552,156,1
65,6,1
269,51,1
203,33,1
758,51,1
353,115,1
50,169,0
436,99,1
370,45,1
209,115,1
325,99,1
387,153,0
291,51,1
736,69,0
149,99,1
721,42,1
277,106,0
247,89,0
411,97,0
674,1,1
269,64,0
591,53,0
10,4,0
666,98,1
357,59,1
685,49,0
179,67,0
11,33,1
206,6,1
759,83,0
285,31,1
209,38,1
85,99,1
621,19,0
578,99,1
399,51,1
421,98,1
536,1,1
536,73,1
202,33,1
474,3,0
794,171,0
769,142,0
602,99,1
540,128,1
699,99,1
143,45,1
558,71,1
715,122,0
497,139,0
250,45,1
147,105,0
702,67,1
28,153,0
687,128,0
502,10,0
104,32,1
381,115,1
180,89,0
341,125,0
533,32,1
154,115,1
14,11,0
1,168,0
714,124,1
626,33,0
125,151,0
735,51,1
15,93,0
481,59,0
788,128,0
549,8,1
584,135,1
552,59,1
724,123,0
43,63,1
357,151,1
540,13,0
612,9,0
94,61,0
787,91,0
736,172,1
43,151,1
591,60,1
678,51,1
508,70,0
217,127,0
361,82,0
596,26,0
123,17,0
409,168,0
150,51,1
796,162,1
557,99,1
351,51,1
642,114,0
48,67,0
49,172,1
269,38,1
376,99,1
21,80,0
41,92,0
763,27,0
11,51,1
754,31,0
126,51,0
422,51,1
792,119,0
52,6,1
152,165,0
626,30,0
121,166,0
216,111,0
209,63,1
560,6,1
154,148,0
783,139,0
33,124,1
416,6,1
783,73,1
240,33,1
347,48,0
244,139,0
94,132,0
133,99,1
428,112,0
602,115,1
674,32,1
549,126,0
792,172,1
745,1,0
779,167,0
469,38,1
302,45,0
427,45,0
784,1,1
557,142,0
770,57,0
555,139,0
546,37,0
726,38,0
784,83,0
774,158,0
52,51,1
731,33,1
5,15,0
758,73,1
241,99,1
259,34,0
260,51,1
592,107,0
364,51,1
128,5,1
510,99,1
637,151,1
702,45,1
705,51,1
676,75,1
73,108,0
414,172,1
603,29,0
138,7,0
329,51,1
470,149,0
408,115,1
219,42,0
614,162,1
336,33,1
240,67,1
141,172,1
587,45,0
787,97,0
386,51,1
369,40,0
527,99,1
165,108,1
660,151,1
582,60,0
423,116,0
118,151,0
462,32,1
591,97,1
163,11,0
656,60,1
606,142,0
164,99,1
135,45,1
426,45,1
30,12,0
562,38,1
49,51,1
170,172,1
0,10,0
152,99,1
411,146,0
237,78,0
190,45,1
678,151,1
120,162,1
52,99,1
434,148,0
797,62,0
690,51,1
494,33,1
683,111,0
142,51,1
120,51,1
700,51,1
416,63,1
169,150,0
552,31,1
199,45,1
136,152,0
274,135,1
435,6,1
29,95,0
34,82,0
801,60,1
423,115,0
494,94,0
577,97,1
587,99,1
235,60,1
100,143,0
754,65,1
388,128,0
85,38,1
712,151,1
304,5,1
397,99,0
137,99,1
606,128,0
218,85,0
536,115,1
336,45,1
484,124,1
238,51,1
648,11,0
588,154,0
638,66,0
80,153,0
226,99,1
384,45,1
188,147,0
48,42,0
52,141,0
786,99,1
779,94,0
598,100,0
33,105,0
479,73,1
724,6,1
249,99,1
684,93,0
439,51,1
664,86,0
18,135,0
745,151,1
503,161,0
474,106,0
47,54,1
33,51,1
219,147,0
557,114,0
243,99,1
344,104,0
320,99,1
496,40,0
672,37,0
25,97,1
549,38,1
127,6,1
711,91,0
480,19,0
552,6,1
380,53,0
85,156,0
519,166,1
710,7,0
408,51,1
428,171,0
490,25,0
690,97,0
264,152,0
65,51,1
705,142,0
636,113,0
345,115,1
242,34,0
779,51,1
286,127,0
175,11,0
499,99,1
678,33,1
557,119,0
564,6,1
552,51,1
611,37,0
769,151,1
560,51,1
145,59,0
246,135,1
725,132,0
291,67,1
725,1,0
650,47,0
128,17,1
624,63,1
174,33,1
797,33,1
681,149,0
28,99,1
143,63,0
33,99,1
778,81,0
480,160,0
363,133,0
670,4,0
436,51,1
607,151,0
285,51,1
716,60,1
723,0,0
16,99,1
672,33,1
135,99,1
672,51,1
441,97,1
720,37,0
156,114,0
444,45,1
704,99,1
268,97,0
373,51,1
42,28,0
712,162,1
766,89,0
72,67,0
409,38,1
673,47,0
366,151,1
543,99,1
477,145,0
196,139,0
448,99,1
612,51,1
270,18,0
629,66,0
316,105,0
362,5,0
739,172,0
591,67,1
346,159,0
397,68,0
298,72,0
702,99,1
170,151,1
311,57,0
444,72,0
682,99,1
10,6,1
537,87,0
536,61,0
353,99,1
435,51,1
450,99,1
445,99,1
578,55,0
652,51,1
725,46,0
508,85,0
518,12,0
95,44,0
357,63,1
131,39,0
600,6,1
793,139,0
375,172,1
421,75,1
461,6,1
627,142,0
214,76,0
670,99,1
227,123,0
394,4,0
400,86,0
422,82,0
765,6,1
80,51,1
717,35,0
115,33,1
495,140,0
421,51,1
795,115,1
292,62,0
518,112,0
310,51,1
714,33,1
646,128,0
92,33,0
562,31,1
785,33,1
532,151,1
297,30,0
350,95,0
164,12,0
611,70,0
564,51,1
80,144,0
564,168,0
127,13,0
249,6,1
221,31,0
298,0,0
390,167,0
750,51,1
450,51,1
160,164,0
370,6,1
32,159,0
393,11,0
310,5,0
365,84,0
672,67,1
547,31,1
668,116,0
510,73,0
212,133,0
750,99,1
597,152,0
522,4,0
345,111,0
429,164,0
562,80,0
283,17,0
425,90,0
15,34,0
141,151,1
622,104,0
600,99,1
460,78,0
112,99,1
261,97,1
400,104,0
261,99,1
349,102,0
192,108,1
112,51,1
206,136,0
314,61,0
719,51,1
303,145,0
140,51,1
716,52,1
548,99,1
547,9,0
207,39,0
261,51,1
524,167,0
451,127,1
394,14,0
214,51,1
564,122,0
208,108,0
756,116,0
24,168,0
724,45,1
255,51,1
188,51,1
434,60,1
143,151,1
50,51,1
60,15,0
648,92,0
168,51,1
292,6,1
660,51,1
730,25,0
127,162,1
104,33,1
673,43,0
205,93,0
760,115,0
384,6,1
27,110,0
564,99,1
256,139,0
637,99,1
311,71,0
77,108,0
578,51,1
462,51,1
682,158,0
344,96,0
690,99,1
43,14,1
104,18,0
136,52,1
695,38,0
540,108,1
138,18,0
60,38,0
549,14,1
496,119,0
556,127,0
508,115,1
44,51,1
406,106,0
752,33,1
435,45,1
137,31,1
356,33,1
45,169,0
547,99,1
190,60,1
428,67,0
668,133,0
683,151,1
305,124,1
247,95,0
549,99,1
216,173,0
140,33,1
637,172,1
622,80,0
211,141,0
200,124,1
533,99,1
699,67,1
113,21,0
262,162,0
329,98,1
541,99,1
277,99,1
0,160,0
360,102,1
670,115,1
558,33,1
657,75,0
786,51,1
662,99,1
320,6,1
523,109,0
527,126,0
209,29,0
292,122,0
312,80,0
112,80,1
406,3,0
365,73,0
21,135,0
340,162,1
245,91,0
576,97,1
229,99,1
760,119,0
313,86,0
106,95,0
490,99,1
158,33,1
743,139,0
762,140,0
278,99,1
252,96,0
178,37,0
193,6,1
663,60,0
617,67,1
388,59,0
742,113,0
94,65,0
346,107,0
353,51,1
263,45,1
239,127,0
364,105,0
694,116,0
740,113,0
315,33,1
439,172,0
754,51,1
231,135,0
379,60,1
329,73,0
399,32,1
522,33,1
557,72,1
463,54,0
292,67,1
669,33,1
58,143,0
317,45,1
567,104,0
665,145,0
629,98,1
99,51,1
243,113,0
203,102,0
510,51,1
297,114,1
198,99,1
322,45,1
11,153,0
30,6,1
736,38,1
246,51,1
448,67,1
456,52,0
629,99,1
279,0,0
47,67,1
150,24,0
15,99,1
367,50,0
536,82,0
575,59,0
15,51,1
782,63,0
718,33,1
759,94,0
406,68,0
467,99,1
796,51,1
576,98,1
28,63,1
693,135,1
331,6,1
697,33,1
695,50,0
483,87,0
538,64,0
209,38,1
452,49,0
294,151,1
398,146,0
786,162,1
795,151,1
422,6,1
251,75,0
240,51,1
303,51,0
540,99,1
496,62,0
331,147,0
791,93,0
1,4,0
185,173,0
50,63,1
572,30,0
296,160,0
717,39,0
125,126,0
710,23,0
223,63,0
680,136,0
688,5,0
674,45,0
150,52,0
542,51,1
358,104,0
80,32,1
452,99,1
616,151,1
43,60,1
517,6,1
452,135,0
300,71,0
137,33,1
738,123,0
238,90,0
11,8,0
544,59,1
730,112,0
488,141,0
581,33,1
6,38,0
195,51,1
94,119,0
462,162,0
356,31,0
255,67,1
49,3,0
539,164,0
502,150,0
444,71,0
582,172,1
731,108,0
797,119,0
766,50,0
203,51,1
576,51,1
685,137,0
118,99,1
43,118,1
802,142,0
540,46,0
176,43,1
70,135,0
376,60,1
581,32,1
359,127,0
322,51,1
0,137,0
269,115,1
318,51,1
357,59,1
213,77,0
357,56,0
618,78,0
542,172,1
175,4,0
260,135,1
610,99,1
791,162,0
684,51,1
325,51,1
612,94,0
203,45,1
409,99,1
497,118,0
329,38,1
6,116,0
193,77,0
503,151,0
527,124,1
133,32,1
308,99,1
664,115,1
522,51,1
754,88,0
452,51,1
375,32,1
99,6,1
711,51,0
686,132,0
658,96,0
766,71,0
382,109,0
633,83,0
608,16,0
209,16,0
195,99,1
363,36,0
688,75,0
756,172,0
301,77,0
527,51,1
398,64,0
656,45,1
713,98,1
123,115,1
749,75,0
520,112,0
465,94,0
356,67,0
598,37,0
398,78,0
8,109,0
782,6,1
724,116,0
777,164,0
565,135,1
305,99,1
229,51,1
342,33,1
25,6,1
698,59,0
686,5,0
576,115,1
476,22,0
129,99,1
658,17,0
41,70,0
292,51,1
411,99,1
149,73,1
145,34,0
579,92,0
302,33,1
475,33,1
107,46,0
72,126,0
2,12,0
492,19,0
546,99,1
246,99,1
230,48,0
475,67,1
697,95,0
672,99,1
351,20,0
246,124,1
635,115,1
772,151,1
31,151,1
414,33,1
146,110,0
704,51,1
544,97,1
721,97,0
198,20,0
479,99,1
458,108,0
669,45,1
453,51,1
733,171,0
408,99,1
421,96,0
445,6,1
669,151,1
451,6,1
422,99,1
209,51,1
670,148,0
732,99,1
255,115,1
505,119,0
712,51,1
285,60,1
32,51,1
555,31,0
587,6,1
498,15,0
557,52,0
163,6,0
652,113,1
474,98,1
310,63,1
283,10,0
200,63,1
429,63,0
564,162,1
55,98,0
110,51,1
131,59,0
765,6,1
23,16,0
678,172,1
519,46,0
546,149,0
43,99,1
409,81,0
755,99,1
561,99,1
325,115,1
554,18,0
305,135,1
582,114,0
256,40,0
27,90,0
255,99,1
38,107,0
277,118,0
68,69,0
345,22,0
516,51,1
60,45,1
478,167,0
11,99,1
14,172,0
125,99,0
324,98,0
414,98,1
661,3,0
666,99,1
164,139,0
794,136,0
664,24,0
129,65,1
546,51,1
101,6,1
236,151,1
297,47,0
206,51,1
585,114,0
747,5,0
540,127,1
166,6,1
615,89,0
290,115,1
759,98,0
340,51,1
682,166,0
416,99,1
125,26,0
207,166,0
364,33,1
53,133,0
296,143,0
461,51,1
147,42,0
14,173,0
660,172,1
201,35,0
715,165,0
353,124,1
450,91,0
66,34,0
234,6,1
357,33,1
716,51,1
515,17,0
775,56,0
380,6,1
617,82,0
86,34,0
433,162,0
470,81,0
610,88,1
660,6,1
540,162,1
226,51,1
154,51,1
206,52,0
120,115,1
595,56,0
31,172,1
585,169,0
585,51,1
525,24,0
344,38,1
410,102,0
721,33,1
564,40,0
112,81,1
360,98,1
769,98,1
560,115,1
252,75,0
795,9,0
164,80,0
676,33,1
285,99,1
192,60,1
251,13,0
782,133,0
542,99,1
51,22,0
409,51,1
408,43,1
629,6,1
149,51,1
142,6,1
660,45,1
104,6,1
666,26,0
591,115,1
799,112,0
557,51,1
129,51,1
112,72,1
744,94,0
552,71,0
637,51,1
560,64,0
386,6,1
682,58,0
768,108,0
247,115,1
25,99,1
254,15,0
99,49,0
310,98,0
434,115,1
377,165,0
154,115,1
167,124,1
122,5,0
404,16,0
174,145,0
619,25,0
497,97,1
175,37,0
260,77,0
315,12,0
217,67,0
447,33,1
65,14,1
6,21,0
196,114,0
795,56,0
772,172,1
710,33,1
761,38,1
213,6,1
414,96,0
68,65,0
229,6,1
103,146,0
356,99,1
577,87,0
195,67,1
206,166,0
120,33,1
163,151,1
274,45,1
771,6,1
318,99,1
683,98,1
16,148,0
478,6,1
614,33,1
660,99,1
104,51,1
339,162,1
0,67,1
334,167,0
544,6,0
31,7,0
472,10,0
521,173,0
145,78,0
746,97,0
418,125,0
435,99,1
200,51,1
573,42,0
767,6,1
750,70,0
382,19,0
58,58,0
339,99,1
589,162,0
203,99,1
529,91,0
18,31,1
437,97,0
301,60,1
24,154,0
588,8,0
741,8,0
366,172,1
544,122,0
57,160,0
264,168,0
373,98,1
51,42,0
699,51,1
32,99,1
714,54,0
475,51,1
302,162,1
192,33,1
15,40,0
337,4,0
29,88,0
773,20,0
16,51,1
439,6,1
186,99,1
263,77,0
99,89,0
30,86,0
678,118,0
236,14,1
563,152,0
390,61,0
668,73,1
497,110,0
593,84,0
131,25,0
55,149,0
43,171,1
199,161,0
421,39,0
306,147,0
408,29,1
193,51,1
229,60,1
117,124,1
255,37,0
267,93,0
27,162,0
168,115,1
284,127,1
90,108,0
152,95,0
307,21,0
591,80,0
241,51,1
416,151,1
98,73,1
185,50,0
104,99,1
446,31,1
208,63,1
86,33,1
414,39,0
453,6,1
369,53,0
447,98,1
654,51,1
482,42,0
761,143,0
326,95,0
431,77,0
571,116,0
367,81,0
167,97,0
228,172,0
238,108,1
637,6,1
493,22,0
671,37,0
218,136,0
6,99,0
552,33,1
699,135,1
62,27,0
620,44,0
462,99,1
751,33,1
251,165,0
499,76,0
48,104,0
50,99,1
664,125,0
335,83,0
10,51,1
670,162,1
2,162,1
165,124,1
451,12,0
446,30,0
319,135,1
322,145,0
636,151,1
378,45,0
588,29,0
120,60,1
295,141,0
515,64,0
656,115,1
796,99,1
658,57,0
129,33,1
360,44,0
703,51,1
475,152,0
525,38,1
49,151,1
271,99,1
176,33,1
658,168,0
310,77,0
547,98,0
511,135,1
320,33,1
390,128,0
351,6,1
210,51,0
772,99,1
582,156,0
235,93,0
21,33,1
796,97,1
494,30,0
106,33,1
654,99,1
43,54,1
706,136,0
732,33,1
753,51,1
344,75,0
655,123,0
518,161,0
385,111,0
449,51,1
200,71,0
732,73,0
699,51,1
531,19,0
474,171,1
357,39,0
164,75,1
487,154,0
70,4,0
636,51,1
417,142,0
629,162,1
548,51,1
200,66,0
336,22,0
603,45,1
182,16,0
658,148,0
598,67,1
416,19,0
74,17,0
138,132,0
676,38,0
290,104,0
591,54,1
490,51,1
558,147,0
356,51,1
564,73,0
315,51,1
347,26,0
732,151,1
275,21,0
559,34,0
168,60,1
217,45,1
198,6,1
624,45,1
154,62,0
337,60,1
191,67,0
422,98,1
154,99,1
487,47,0
281,114,0
10,99,1
212,32,0
550,162,0
208,51,1
154,91,0
47,99,1
506,63,1
260,99,1
661,159,0
566,150,0
375,151,1
469,55,1
242,105,0
591,51,1
353,63,1
176,151,1
732,98,1
577,32,1
786,68,0
682,97,1
712,60,1
552,33,1
682,51,1
548,6,1
725,61,0
767,108,1
154,150,0
550,124,0
771,51,1
119,172,1
557,0,0
183,86,0
285,30,0
531,51,1
134,151,1
617,110,0
152,67,1
466,14,0
299,28,0
490,98,1
482,60,0
728,161,0
44,99,1
205,51,1
375,58,0
576,99,1
128,62,0
690,33,1
200,80,0
332,160,0
46,33,1
509,42,0
67,132,0
395,122,0
613,17,0
301,99,1
432,33,1
738,43,1
362,34,0
367,93,0
690,45,0
272,47,0
712,6,1
397,152,0
326,0,0
630,95,0
769,51,1
699,124,1
566,65,0
43,38,1
636,115,1
709,99,1
767,45,1
130,60,0
231,47,0
454,148,0
484,108,1
66,3,0
579,60,1
12,116,0
268,123,0
749,17,0
630,144,0
247,73,1
12,172,1
291,159,0
472,99,1
373,6,1
234,42,1
553,105,0
562,33,1
441,6,1
581,54,1
644,115,1
53,123,0
699,67,1
541,28,0
189,17,0
170,161,0
29,8,0
577,99,1
656,33,1
68,33,1
229,98,1
636,38,1
376,115,1
318,144,0
334,35,0
433,99,1
668,55,1
434,9,0
49,99,1
553,97,1
119,45,0
792,143,0
300,125,0
279,150,0
99,99,1
444,99,1
741,99,1
318,98,1
453,153,0
376,51,1
120,24,0
372,62,0
73,67,1
652,99,1
192,67,1
584,6,1
558,6,1
671,6,1
402,56,0
85,143,0
40,99,1
472,144,0
61,44,0
525,45,1
775,154,0
186,51,1
263,33,1
327,50,0
152,27,0
479,98,1
779,164,0
595,171,0
163,60,1
394,86,0
147,115,0
302,127,1
730,97,0
391,91,0
103,106,0
164,51,1
439,90,0
227,99,1
662,51,1
258,98,0
486,152,0
173,19,0
333,115,1
752,141,0
614,98,0
282,40,0
261,72,1
139,48,0
43,115,1
163,45,1
9,165,0
307,151,1
721,45,0
192,97,1
198,51,1
507,172,0
384,99,1
564,136,0
448,51,1
119,99,1
660,115,1
557,6,1
118,31,0
291,45,1
612,77,0
133,148,0
364,6,1
620,75,0
469,6,1
222,51,1
380,124,0
704,45,1
765,99,1
357,63,1
124,173,0
742,99,1
756,137,0
767,8,1
779,142,0
425,149,0
389,45,1
33,55,0
383,125,0
302,99,1
165,167,0
696,161,0
611,54,0
700,115,1
279,27,0
16,99,1
689,6,1
700,29,1
165,99,1
12,151,1
137,124,1
216,124,1
80,53,0
118,51,1
792,18,0
70,99,0
67,115,0
497,102,1
278,151,1
741,60,1
154,99,1
214,45,1
384,51,1
712,99,1
271,51,1
700,99,1
795,172,1
17,71,0
780,81,0
211,70,0
337,45,1
769,99,1
692,26,0
61,81,0
211,86,0
558,115,1
411,6,1
10,162,1
359,71,0
614,54,1
375,153,0
221,38,1
99,45,1
331,165,0
307,51,1
528,128,0
303,32,0
337,168,0
650,78,0
585,25,0
348,45,1
275,43,0
131,139,0
213,153,0
468,148,0
286,76,0
192,51,1
705,99,1
49,45,1
433,51,1
490,125,0
399,54,1
610,124,1
479,19,0
772,51,1
334,95,0
16,51,1
370,33,1
539,75,0
283,8,0
576,8,0
364,60,1
751,125,0
370,16,0
556,116,0
94,99,1
679,70,0
770,99,0
214,6,1
142,99,1
340,6,1
101,85,0
426,99,1
228,33,1
668,102,1
426,51,1
739,24,0
172,118,0
513,22,0
271,38,1
426,153,0
494,118,1
731,26,0
516,164,0
448,45,1
779,102,0
783,67,1
349,149,0
511,67,1
591,162,1
775,82,0
267,144,0
298,67,1
699,124,1
357,33,1
378,38,0
564,118,0
135,51,1
718,99,1
493,99,1
539,46,0
496,66,0
741,45,1
40,51,1
581,6,1
302,51,1
745,37,0
423,77,0
429,57,0
234,162,1
708,99,1
253,33,1
326,118,0
622,111,0
754,99,1
682,127,1
137,27,0
210,31,0
694,5,0
555,106,0
332,109,0
336,51,1
363,27,0
153,92,0
713,99,1
468,107,0
416,172,1
136,33,1
706,93,0
495,128,0
119,151,1
694,33,1
188,99,1
296,17,0
469,51,1
373,119,0
779,33,1
387,49,0
236,132,0
223,153,0
462,45,1
213,89,0
428,39,0
108,114,0
625,88,1
547,51,1
181,9,0
373,67,1
472,51,1
75,48,0
298,155,0
38,49,0
701,154,0
479,31,1
637,143,0
683,33,1
781,15,0
134,33,1
307,115,1
367,97,1
227,115,1
547,72,1
363,70,0
552,99,1
489,48,0
253,14,1
229,152,0
164,115,1
364,124,1
791,1,0
474,99,1
447,118,0
80,99,1
608,109,0
65,99,1
193,99,1
39,43,0
244,90,0
9,7,0
380,51,1
446,38,0
84,118,0
96,102,0
700,33,1
30,162,1
483,55,0
512,168,0
480,9,0
610,51,1
323,60,0
479,51,1
229,29,1
582,45,1
63,45,1
128,67,0
86,12,0
680,52,0
786,6,1
497,53,1
227,113,1
278,161,0
446,51,1
216,67,1
110,90,0
59,45,0
2,33,1
672,7,0
94,51,1
519,16,0
696,98,0
218,35,0
39,1,0
247,105,0
447,97,0
245,136,0
210,173,0
440,119,0
345,45,1
716,12,0
732,51,1
381,6,1
579,43,1
549,51,1
317,33,1
478,99,1
323,84,1
602,51,1
584,99,1
759,139,0
707,42,0
660,67,1
85,10,0
104,98,1
479,51,1
496,125,0
749,116,0
434,51,1
454,154,0
21,83,0
737,62,0
194,16,0
578,63,1
741,63,1
691,143,0
671,75,0
440,99,1
215,20,0
579,83,0
401,6,0
273,95,0
591,99,1
584,124,1
452,33,1
704,45,1
689,51,1
704,99,1
33,161,0
192,115,1
174,55,0
98,113,1
708,6,1
333,99,1
728,84,0
85,51,1
516,77,0
355,73,0
310,99,1
50,115,1
176,99,1
664,51,1
156,33,1
198,162,1
316,50,0
132,63,1
735,54,1
54,76,0
286,111,0
88,115,1
548,139,0
110,98,1
674,133,0
595,51,1
617,105,0
308,141,0
339,64,0
205,6,1
664,6,1
319,124,1
766,60,0
715,89,0
522,60,1
709,135,1
731,45,1
709,51,1
237,9,0
156,45,1
499,51,1
522,67,1
216,18,0
253,99,1
701,146,0
732,172,1
188,3,0
169,7,0
494,168,0
85,63,1
222,33,1
397,107,0
772,33,1
386,77,0
161,13,0
654,115,1
142,98,1
137,51,1
249,51,1
117,128,0
176,98,1
686,151,0
664,158,0
801,162,1
529,63,0
51,34,0
25,34,0
319,6,1
264,14,1
144,142,0
410,51,1
155,67,1
168,84,0
196,109,0
525,91,0
354,116,0
735,25,0
10,99,1
700,51,1
23,84,0
140,99,1
437,21,0
42,167,0
198,152,0
18,98,1
62,10,0
577,51,1
363,0,0
123,99,1
2,72,1
279,56,0
630,140,0
47,151,1
718,51,1
112,153,0
675,0,0
795,86,0
205,135,1
683,97,0
765,150,0
378,16,0
499,151,0
187,172,0
532,97,1
728,8,0
11,54,1
68,147,0
586,33,1
287,111,0
244,144,0
447,162,1
416,38,1
438,33,1
712,115,1
333,60,1
151,47,0
536,51,1
506,133,0
553,38,1
283,147,0
612,67,1
313,59,0
381,162,1
673,124,0
441,108,1
292,26,0
656,51,1
302,115,1
418,113,1
25,98,1
616,33,1
426,172,0
133,29,0
414,151,1
353,6,1
305,88,1
618,59,0
567,141,0
200,99,1
30,99,1
577,3,0
22,139,0
598,4,0
176,51,1
286,115,0
246,127,0
651,45,1
122,99,1
351,133,0
292,162,1
386,99,1
607,80,0
644,81,0
718,55,1
188,72,1
527,52,0
86,51,1
603,19,0
543,51,1
109,107,0
703,99,1
360,60,1
217,33,1
173,159,0
307,172,1
533,51,1
440,51,1
233,11,0
741,51,1
305,141,0
176,115,1
510,3,0
98,6,1
451,33,1
305,51,1
158,42,0
294,172,1
154,51,1
474,51,1
552,73,1
460,173,0
254,111,0
552,162,1
738,72,1
783,11,0
137,115,1
261,171,1
696,27,0
429,86,0
104,59,0
221,151,1
19,20,0
195,6,1
432,98,1
503,63,0
553,14,1
795,65,1
536,77,0
553,115,1
478,45,1
87,15,0
423,152,0
691,81,0
727,97,0
155,115,1
164,99,1
784,162,1
243,51,1
582,151,1
73,43,0
25,7,0
591,172,1
